url	verb	hash	graphname
https://api.idigbio.org/v2/media/d3b2459e-c661-4f71-bbce-ba2b59ed58e1?size=webview	http://purl.org/pav/hasVersion	hash://sha256/29c5383b91dcfcb00f7952e28976a2f1a3f349e1c74553af8c9414b49930df0c	urn:uuid:df6adcc2-fd96-4c1c-a421-d278a70f6339
https://search.idigbio.org/v2/view/mediarecords/be13c9e1-0ab9-4fa4-b9b7-304518a14a97	http://purl.org/pav/hasVersion	hash://sha256/8825104645ce7e977e3f8992ef94508cd16e3d04ca3c28da4e597018ef7008e0	urn:uuid:41e8dda8-ac22-43d3-ae03-77e699081ed2
https://api.idigbio.org/v2/media/be13c9e1-0ab9-4fa4-b9b7-304518a14a97?size=thumbnail	http://purl.org/pav/hasVersion	hash://sha256/a6bfd75e198b452a2e2b6abed5a516ca1a822cc1003b48c2e94a28cf8b40fa91	urn:uuid:093c9cd5-1791-424e-9999-f2966f24d37a
https://api.idigbio.org/v2/media/be13c9e1-0ab9-4fa4-b9b7-304518a14a97?size=webview	http://purl.org/pav/hasVersion	hash://sha256/23c083be0cbc1f51a61852ec3a299671251a7e491db8fc4a43e1778dfb06ea0c	urn:uuid:34deb9d8-a095-4eea-8b40-847dc91dd854
https://api.idigbio.org/v2/media/be13c9e1-0ab9-4fa4-b9b7-304518a14a97?size=fullsize	http://purl.org/pav/hasVersion	hash://sha256/e4354da46e7b2bb2f86137b5caa2e62e3728f9b4420e47139ae129e669b2dd52	urn:uuid:eb987220-7443-4fbc-97e7-746d7ea436b5
https://search.idigbio.org/v2/view/mediarecords/fd0f2bdb-0f92-49f3-aef1-05a92dfcf3e5	http://purl.org/pav/hasVersion	hash://sha256/38c5daf99683d9b9c1ed6bbf8342f95c541cff91559679ef8f55d4851f2750f2	urn:uuid:ca0297bd-9450-4e0d-a533-8fa120ea1e32
https://api.idigbio.org/v2/media/fd0f2bdb-0f92-49f3-aef1-05a92dfcf3e5?size=thumbnail	http://purl.org/pav/hasVersion	hash://sha256/05e193a2ed576727b7a7ba910b0a20538c22934383f97186f98dd5932fa022b1	urn:uuid:752caa79-3710-4bcc-8326-6ed0d6a1e5f2
https://api.idigbio.org/v2/media/fd0f2bdb-0f92-49f3-aef1-05a92dfcf3e5?size=webview	http://purl.org/pav/hasVersion	hash://sha256/cbb7249a765d9a620fb1507e80d5bf6950f8669d51c3a701e7b3ae8137afc6b5	urn:uuid:e3991d9d-04d2-44e7-8463-90919849f49a
https://api.idigbio.org/v2/media/fd0f2bdb-0f92-49f3-aef1-05a92dfcf3e5?size=fullsize	http://purl.org/pav/hasVersion	hash://sha256/264112ae9f5fa43e10e19e4620e8894e693e78a496f55b136e9b600b23b7222b	urn:uuid:b973d77d-f9c6-4506-afd5-7d73bf21dbe2
https://search.idigbio.org/v2/view/mediarecords/a2fdccb2-602a-4f27-9973-e6b135962608	http://purl.org/pav/hasVersion	hash://sha256/29d1020f3186e90029d9596cda19cee9153f2e056e83df77501d43939d393e73	urn:uuid:6dfbecf6-e3db-428f-82f0-251e2d045bc8
https://api.idigbio.org/v2/media/a2fdccb2-602a-4f27-9973-e6b135962608?size=thumbnail	http://purl.org/pav/hasVersion	hash://sha256/a4457e96144a4db17368d9567d47c906954248bcda23011bd4981519c09e6307	urn:uuid:35803b89-5c75-4df0-bdb4-aca512bd569e
https://api.idigbio.org/v2/media/a2fdccb2-602a-4f27-9973-e6b135962608?size=webview	http://purl.org/pav/hasVersion	hash://sha256/8c9c0b3bf4e5bd66eac7f585bb70e1a83cc46adfec3ace1a7c42448721f462e2	urn:uuid:248e9a26-6805-4c74-82e0-71d33edbbf83
https://api.idigbio.org/v2/media/a2fdccb2-602a-4f27-9973-e6b135962608?size=fullsize	http://purl.org/pav/hasVersion	hash://sha256/663550a26bab14a0326e5ab0ec9b1932f46c7e9b7b333e751662a10d84f0f8aa	urn:uuid:d5bd1de4-0df1-4e44-8801-f8232627920e
https://search.idigbio.org/v2/view/mediarecords/c9d9f7f3-0bd4-46ba-80a7-bbd35b494117	http://purl.org/pav/hasVersion	hash://sha256/f5d1561945b2618db138ff0cfa1602507801f533fcf4b5e7003c34eb8c3e92b1	urn:uuid:65ca69c7-5613-41ac-a623-4884be3156b0
https://api.idigbio.org/v2/media/c9d9f7f3-0bd4-46ba-80a7-bbd35b494117?size=thumbnail	http://purl.org/pav/hasVersion	hash://sha256/55470ab39f0674c8b750e27663df12f460968b2b866b8350150fa01fb639a0a5	urn:uuid:bbc6cf71-6c82-4f99-b69b-b115c97cd98b
https://api.idigbio.org/v2/media/c9d9f7f3-0bd4-46ba-80a7-bbd35b494117?size=webview	http://purl.org/pav/hasVersion	hash://sha256/71220a1987cf0ec36426b5a9b68afb13065f9e78d51e1d40b1f1d42562fe5b89	urn:uuid:637aa5a0-7e5c-4225-a8c3-07f9969b7e95
https://api.idigbio.org/v2/media/c9d9f7f3-0bd4-46ba-80a7-bbd35b494117?size=fullsize	http://purl.org/pav/hasVersion	hash://sha256/fa1b460ad7ecda7294af7f56f193dae36b80a45de456e22c1515e1e3994c315a	urn:uuid:4812eead-a64e-4f07-aafa-80cfb9832cfd
https://search.idigbio.org/v2/view/mediarecords/451cdde8-7880-4b77-930d-ea0ecfd68b65	http://purl.org/pav/hasVersion	hash://sha256/edb28dc48dfb7a5215823ab6a3e0f8c60a86cad62f2cf72e3dbd9ff4ab5c0128	urn:uuid:d5a561c0-81bf-45f6-a838-3e59261ec36b
https://api.idigbio.org/v2/media/451cdde8-7880-4b77-930d-ea0ecfd68b65?size=thumbnail	http://purl.org/pav/hasVersion	hash://sha256/88d932a1ccbedfa31beb9a31a6b5f08b4507106e79072025a76d9ad39a5aa826	urn:uuid:66e24248-f708-4c88-8186-e1db0cc25db2
https://api.idigbio.org/v2/media/451cdde8-7880-4b77-930d-ea0ecfd68b65?size=webview	http://purl.org/pav/hasVersion	hash://sha256/b6012d564d2e703603b5ba51729aca76cb9ded6d8fbc8f16586b6bc38e605bf4	urn:uuid:50f27061-7064-4c18-a08c-c7acbf8820eb
https://api.idigbio.org/v2/media/451cdde8-7880-4b77-930d-ea0ecfd68b65?size=fullsize	http://purl.org/pav/hasVersion	hash://sha256/e34b0396dd3525cea87d40684d54e375631ac7fb2575e0d8a558c1029935d1dc	urn:uuid:6c943a34-3bd0-4682-8130-8a0894f90118
https://search.idigbio.org/v2/view/mediarecords/6598503b-6c29-41a5-a9da-2d6f064bafcc	http://purl.org/pav/hasVersion	hash://sha256/7e834482e1661e3c7143fcb3e1c187b80683d664c26496db7c49e0218bb97d30	urn:uuid:f0bdff55-4625-436b-b31d-8c814c136c5f
https://api.idigbio.org/v2/media/6598503b-6c29-41a5-a9da-2d6f064bafcc?size=thumbnail	http://purl.org/pav/hasVersion	hash://sha256/1f3c538890c16fe7e94fbe3650d3e8a1d0562c4ce4bce169f5f08e09db1fe8e3	urn:uuid:4295c335-e83a-40da-ba3b-46fb16cf35ba
https://api.idigbio.org/v2/media/6598503b-6c29-41a5-a9da-2d6f064bafcc?size=webview	http://purl.org/pav/hasVersion	hash://sha256/a046f95b72d6d23b2a1a55bab8d5f3f068ab6734871f74267182166263e1eb81	urn:uuid:203aa44f-68de-4ab4-99ea-218a7b61643a
https://api.idigbio.org/v2/media/6598503b-6c29-41a5-a9da-2d6f064bafcc?size=fullsize	http://purl.org/pav/hasVersion	hash://sha256/b0df8b45c6b22c14efe5bcc8942196483f7f4262d8c62f4a870a733768f1fa4a	urn:uuid:eb5353ff-5796-4c10-820e-5a34b5ff02b6
